V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Na/Si,Na/Si_uncer,polygon_area
-54.2713,-59.8934,-60.4532,-54.8031,89.0207,87.8498,89.3888,90.6881,0.0,-1.0,9.709913100000016
67.2519,61.762,62.4365,67.9543,-28.3834,-26.8913,-25.3461,-26.7737,0.0,-1.0,9.687081915000011
-54.1089,-59.7281,-60.2842,-54.6367,91.2007,90.0343,91.5696,92.8633,0.0,-1.0,9.67407057999997
-54.0258,-59.6511,-60.2045,-54.5506,93.3704,92.2198,93.7541,95.0314,0.0,-1.0,9.66454738499998
-54.151,-59.898,-59.9067,-54.1585,-47.8414,-48.0576,-46.2863,-46.2521,0.0,-1.0,9.658706400000018
67.9007,62.3715,62.925,68.4741,55.0073,56.0094,57.7354,56.5439,0.0,-1.0,9.654007355000012
-67.4855,-73.6037,-72.9731,-68.1078,-21.2354,-23.0015,-21.2406,-19.4838,0.0,-1.0,9.63757592
-53.8583,-59.4851,-60.0351,-54.3796,95.5272,94.3898,95.9194,97.1823,0.0,-1.0,9.62554555000002
-53.7864,-59.4141,-59.9607,-54.3041,97.6655,96.5412,98.0664,99.3157,0.0,-1.0,9.589597175000032
-57.4585,-63.1824,-63.1868,-57.4622,135.239,135.044,136.783,136.85,0.0,-1.0,9.588649299999899
-53.2979,-58.8746,-59.5213,-53.912,29.3235,28.0817,29.6707,30.8827,0.0,-1.0,9.577379059999995
67.5845,62.0545,62.6211,68.1723,39.5743,40.7188,42.3769,41.1217,0.0,-1.0,9.572750069999998
-54.0646,-59.8087,-59.8199,-54.0741,-50.101,-50.3381,-48.5654,-48.5439,0.0,-1.0,9.566105509999996
-67.4932,-72.9939,-72.4172,-66.9275,141.158,142.623,144.22,142.73,1.922978977157264,0.0025219247603128,9.551092400000037
-59.9515,-65.4774,-66.0705,-60.5048,-132.482,-134.108,-132.428,-131.031,1.1879328837311949,6.194198221938777e-05,9.548341699999987
-60.6564,-66.1725,-66.7533,-61.2053,-166.659,-168.072,-166.519,-165.058,0.0,-1.0,9.535732299999992
67.9771,63.1758,63.2033,68.01,99.5686,99.2755,101.349,101.466,0.0,-1.0,9.531909289999998
67.0029,62.0726,61.7446,67.4743,-163.982,-166.399,-164.629,-162.112,0.0,-1.0,9.523716100000037
60.2927,54.5469,54.5438,60.289,136.355,136.289,137.892,138.057,0.0,-1.0,9.494831450000024
-60.5531,-66.0674,-66.6494,-61.1033,-168.885,-170.296,-168.746,-167.297,1.0,0.8622865047365327,9.486406799999939
-54.5957,-60.3347,-60.3346,-54.5957,-12.7977,-12.928,-11.2502,-11.1702,0.0,-1.0,9.484470460000006
-52.6993,-58.2876,-58.9211,-53.3002,37.213,36.0229,37.5814,38.7728,0.0,-1.0,9.473342989999995
63.1202,57.4179,57.4402,63.1468,-78.8216,-79.0858,-77.3436,-77.2436,1.148882979631246,0.00535334585048,9.465505100000037
-53.9577,-59.6992,-59.7129,-53.9695,-53.479,-53.7437,-51.9654,-51.9613,1.27890421829497,0.0055170630773812,9.465271199999973
-58.535,-64.0658,-64.6536,-59.0858,-145.684,-147.052,-145.451,-144.15,0.0,-1.0,9.45825859999997
-58.802,-64.3321,-64.9204,-59.3526,-142.625,-144.046,-142.431,-141.113,0.0,-1.0,9.45564509999995
-60.4485,-65.9608,-66.5441,-61.0001,-171.125,-172.534,-170.985,-169.551,0.0,-1.0,9.438836399999975
-58.3323,-63.8626,-64.4494,-58.883,-147.726,-149.057,-147.47,-146.182,0.0,-1.0,9.430720050000001
-54.0064,-59.7432,-59.7714,-54.0304,-83.5095,-83.9348,-82.1615,-82.0013,0.0,-1.0,9.423740949999985
63.6458,57.9374,57.9172,63.6216,-66.0023,-66.1614,-64.6592,-64.2048,0.0,-1.0,9.421513890000007
-53.9353,-59.6752,-59.6909,-53.9487,-55.7423,-56.0281,-54.2574,-54.2318,0.0,-1.0,9.421032065000013
70.7791,65.2803,65.8129,71.3443,-163.821,-162.58,-160.958,-162.282,0.0,-1.0,9.420579800000015
-53.9448,-59.5101,-60.1559,-54.5589,23.7593,22.4668,24.0397,25.2767,0.0,-1.0,9.42044318500001
-67.2855,-73.3531,-72.7607,-67.8559,157.046,155.313,157.018,158.78,0.0,-1.0,9.41429840000006
66.6845,61.1396,61.6636,67.2344,90.3302,91.1291,92.8252,91.85,0.0,-1.0,9.41304640499996
67.4268,61.8965,62.4604,68.0114,37.5745,38.7334,40.3481,39.1076,0.0,-1.0,9.40935675999998
66.3394,60.7985,61.3348,66.9045,80.5375,81.366,83.0533,82.0567,0.0,-1.0,9.409076010000014
63.6161,57.9079,57.8869,63.5908,-68.1148,-68.2877,-66.7877,-66.32,0.0,-1.0,9.407561715000035
-53.9994,-59.7378,-59.7554,-54.0144,-58.0052,-58.3125,-56.5446,-56.4977,0.0,-1.0,9.402793419999991
-59.5193,-65.0461,-65.6337,-60.0684,-135.542,-137.096,-135.454,-134.094,0.0,-1.0,9.39673320000002
63.6453,57.9377,57.916,63.6192,-70.2394,-70.424,-68.926,-68.4466,0.0,-1.0,9.395599960000014
-53.9537,-59.6899,-59.7171,-53.9769,-81.2974,-81.7104,-79.9445,-79.7942,0.0,-1.0,9.386472389999991
-60.3114,-65.8187,-66.4044,-60.865,-174.491,-175.899,-174.353,-172.936,0.0,-1.0,9.36858479999999
63.538,57.8299,57.8113,63.5157,-61.749,-61.8846,-60.39,-59.9621,0.0,-1.0,9.368291475
-52.4808,-58.0732,-58.6989,-53.0746,40.5834,39.4165,40.9452,42.1377,0.0,-1.0,9.364593600000017
66.4625,60.9178,61.4448,67.0151,88.171,88.9735,90.6577,89.6825,0.0,-1.0,9.359852605000011
-59.0775,-64.6059,-65.1915,-59.6251,-138.568,-140.051,-138.432,-137.102,1.2082684099075902,0.0004033853701953,9.353787400000016
-54.4712,-60.2069,-60.2074,-54.4717,-9.6444,-9.78,-8.1196,-8.0455,1.451576856937575,0.0050798676235664,9.34723592999999
63.4485,57.7407,57.7241,63.4287,-58.627,-58.7317,-57.2418,-56.8476,1.354474938556823,6.555640188359606e-05,9.332179820000007
63.1982,57.4983,57.4746,63.1697,97.9701,97.7576,99.2465,99.753,0.0,-1.0,9.329923199999993
-53.9181,-59.6527,-59.6791,-53.9405,-76.916,-77.3175,-75.5648,-75.4218,0.0,-1.0,9.319726169999948
-53.8586,-59.5949,-59.6156,-53.8763,-62.5031,-62.8437,-61.0926,-61.0088,0.0,-1.0,9.31480230000001
-54.282,-60.0137,-60.0353,-54.3004,-118.899,-119.262,-117.501,-117.413,0.0,-1.0,9.31252255
-57.5898,-63.1494,-63.7143,-58.1158,-85.5218,-87.0793,-85.4358,-84.1097,0.0,-1.0,9.310102400000002
63.394,57.6962,57.6749,63.3686,108.55,108.37,109.857,110.328,0.0,-1.0,9.305912300000001
60.0186,54.2762,54.2709,60.0124,133.258,133.21,134.76,134.949,1.3538533576485638,0.0009484404447463,9.305511349999957
-54.4612,-60.0186,-60.66,-55.0717,20.4241,19.1065,20.6647,21.9137,1.0,2913.101654910788,9.295747749999993
-52.3082,-57.9033,-58.5237,-52.8971,42.8316,41.6814,43.1889,44.3816,1.29323291160024,0.0021422640160774,9.285904179999992
65.9938,60.4503,60.9841,66.5542,82.7654,83.581,85.2452,84.2653,0.0,-1.0,9.282294464999968
63.3067,57.599,57.5847,63.2896,-55.5311,-55.6002,-54.1174,-53.7628,1.6546258563913925,0.0251775639673942,9.279202010000006
-53.8375,-59.5715,-59.5974,-53.8596,-74.7161,-75.1111,-73.3672,-73.2282,0.0,-1.0,9.27504880999998
67.2941,61.7631,62.3252,67.8762,35.5633,36.7375,38.3142,37.0856,0.0,-1.0,9.273100440000004
-60.0914,-65.5969,-66.1837,-60.6463,-177.889,-179.291,-177.75,-176.361,0.0,-1.0,9.26928620000005
67.9931,63.2924,63.3221,68.0285,94.0061,93.6944,95.7532,95.8909,1.434667932268879,0.0031788453347033,9.267145905000001
-53.7745,-59.5092,-59.5314,-53.7934,-65.8243,-66.1768,-64.4367,-64.3389,0.0,-1.0,9.255925294999987
63.3204,57.6134,57.6017,63.3064,-52.4514,-52.4821,-51.0027,-50.6879,0.0,-1.0,9.253970320000015
-53.7791,-59.5128,-59.5381,-53.8007,-72.5071,-72.8942,-71.1564,-71.0236,0.0,-1.0,9.244059434999958
-52.1522,-57.7511,-58.3676,-52.7376,45.079,43.9424,45.4329,46.6289,1.0,0.0902959341473346,9.235974875
-53.7622,-59.4961,-59.5195,-53.7821,-68.0593,-68.4248,-66.6885,-66.5769,0.0,-1.0,9.235832934999994
-62.3862,-67.8647,-68.4498,-62.944,156.981,155.456,156.967,158.511,0.0,-1.0,9.227704100000057
-57.4536,-63.0102,-63.5767,-57.981,-88.8079,-90.3673,-88.7409,-87.4089,0.0,-1.0,9.225767720000011
-54.1466,-59.8765,-59.8993,-54.1659,-115.731,-116.105,-114.362,-114.258,0.0,-1.0,9.221524150000022
65.5778,60.0347,60.5767,66.1457,78.4376,79.2642,80.912,79.9262,0.0,-1.0,9.21589329999999
59.9491,54.2091,54.2021,59.9408,131.205,131.171,132.688,132.899,0.0,-1.0,9.215463549999958
-50.9135,-56.5288,-57.1427,-51.4947,55.9778,54.8857,56.3534,57.5392,1.0,1.3189674895843704,9.209995079999999
-50.6228,-56.2418,-56.8524,-51.2002,60.2859,59.2039,60.671,61.8487,0.0,-1.0,9.208783120000021
-50.7272,-56.3433,-56.9561,-51.3068,58.1298,57.0447,58.5114,59.6925,1.581061790398392,0.0354420627421379,9.207404910000003
-54.6625,-60.2158,-60.8542,-55.2706,18.213,16.8864,18.4319,19.6842,0.2735983868899949,0.0728397649118988,9.202821269999998
65.3887,59.846,60.3916,65.9604,76.2898,77.1251,78.7675,77.7751,0.0,-1.0,9.198881939999989
-56.198,-61.7249,-62.3691,-56.8155,-5.5907,-6.9369,-5.4204,-4.0973,0.0,-1.0,9.179763190000003
-55.717,-61.2523,-61.8917,-56.3288,1.01,-0.3112,1.2096,2.5028,1.3675924064940916,0.0032682274575074,9.179168200000003
-51.2581,-56.8675,-57.4814,-51.84,51.6649,50.5618,52.0287,53.2178,1.1003687025323494,0.0336732516134723,9.179044649999991
-50.9931,-56.6058,-57.2194,-51.5743,53.8222,52.7275,54.1922,55.3766,1.8169098617994808,0.000220576566642,9.17787316500001
-57.8219,-63.3538,-63.9361,-58.3682,-152.868,-154.151,-152.624,-151.348,1.7364476101900033,0.0012693833457479,9.177294499999995
-55.9905,-61.5205,-62.163,-56.6061,-3.3742,-4.7081,-3.1912,-1.8807,0.0,-1.0,9.175730849999999
-55.636,-61.1731,-61.8121,-56.2469,3.1548,1.8268,3.3512,4.6408,1.777669589523588,0.0008301451088094,9.173525539999996
-51.569,-57.1735,-57.7873,-52.1513,48.4004,47.2881,48.7569,49.9462,0.0,-1.0,9.159638765
63.1868,57.4817,57.4723,63.1757,-49.3523,-49.3583,-47.888,-47.6138,0.0,-1.0,9.153334725000013
-54.8852,-60.435,-61.0713,-55.4918,16.0344,14.7017,16.2391,17.4965,0.0,-1.0,9.150392660000003
67.1439,61.6122,62.1741,67.7251,33.5482,34.7408,36.2811,35.0617,0.0,-1.0,9.150376615
-54.2788,-60.0104,-60.0064,-54.2755,9.7979,9.7305,11.3054,11.4155,0.0,-1.0,9.148183875
-55.4909,-61.0299,-61.6676,-56.1002,5.3084,3.9804,5.5042,6.786,0.0,-1.0,9.147292389999993
-55.4622,-61.0028,-61.6392,-56.0701,7.4544,6.1214,7.6485,8.9272,0.0,-1.0,9.144431834999997
-50.5131,-56.135,-56.7354,-51.0812,64.6353,63.5634,65.0218,66.1887,1.5015278844837765,0.0027927065721203,9.144348944999976
61.1515,54.688,55.0689,61.0566,-153.358,-154.384,-153.219,-151.523,0.0,-1.0,9.143777
-54.0103,-59.7385,-59.7621,-54.0303,-113.617,-113.998,-112.271,-112.156,0.0,-1.0,9.139026400000006
64.9059,59.3617,59.9123,65.4824,72.0879,72.9462,74.5715,73.5622,0.0,-1.0,9.138714059999984
-57.3213,-62.8761,-63.4421,-57.8482,-90.9756,-92.5249,-90.9144,-89.5891,0.0,-1.0,9.138576060000005
-54.331,-60.0614,-60.0565,-54.3269,12.0021,11.9448,13.5077,13.6236,0.0,-1.0,9.12291629999999
62.3249,56.626,56.647,62.3497,-73.3471,-73.5921,-71.9173,-71.8259,0.0,-1.0,9.106026619999996
70.3765,64.8742,65.3926,70.9263,-160.4,-159.195,-157.637,-158.903,0.0,-1.0,9.088625550000012
-53.7111,-59.4383,-59.4666,-53.7351,-104.106,-104.532,-102.824,-102.654,0.0,-1.0,9.060165699999985
65.4652,59.9307,60.5105,66.0662,17.9903,19.1985,20.6523,19.5482,0.0,-1.0,9.032679794999993
65.7822,60.2479,60.8229,66.3777,20.1183,21.3288,22.7859,21.6705,0.0,-1.0,9.023223645000005
59.718,53.9824,53.9703,59.7038,125.039,125.019,126.464,126.739,0.0,-1.0,9.019519499999992
66.9206,61.3873,61.9499,67.5014,31.5316,32.7405,34.2431,33.034,0.0,-1.0,9.018641299999995
64.6259,59.082,59.6326,65.2004,66.8616,67.7443,69.3426,68.3144,0.0,-1.0,9.013215365000057
65.1075,59.5759,60.1644,65.7184,13.6597,14.8697,16.3197,15.2105,0.0,-1.0,9.011829240000006
-59.6483,-65.1478,-65.736,-60.2047,175.413,174.031,175.534,176.891,1.8940926755696883,0.0001733950520242,9.004468549999915
-57.5511,-63.0825,-63.6617,-58.0949,-154.957,-156.22,-154.729,-153.459,0.0,-1.0,9.004269699999945
66.0772,60.5431,61.1133,66.6673,22.2284,23.4412,24.9004,23.7686,0.0,-1.0,8.994521629999996
64.9849,59.453,60.045,65.5994,11.456,12.6711,14.1158,12.9992,0.0,-1.0,8.984487955000002
63.0026,57.3008,57.2942,62.9947,-46.2389,-46.2659,-44.7918,-44.5631,0.0,-1.0,8.97995310500001
59.7308,53.9975,53.9825,59.7131,120.923,120.863,122.3,122.613,0.0,-1.0,8.964953099999985
-56.9914,-62.5432,-63.1073,-57.5159,-95.3105,-96.8331,-95.2565,-93.9507,0.0,-1.0,8.949972180000023
64.5997,59.0567,59.6054,65.1714,64.7648,65.6537,67.239,66.2067,0.0,-1.0,8.945419320000031
64.931,59.4011,59.9967,65.5495,9.2306,10.451,11.8927,10.7577,0.0,-1.0,8.940502724999988
66.2428,60.709,61.2749,66.828,24.3295,25.5405,26.9984,25.8524,0.0,-1.0,8.940243554999997
-49.9889,-55.746,-55.7452,-49.9882,-29.9076,-29.9926,-28.4361,-28.3591,0.0,-1.0,8.93775937499999
66.507,60.9736,61.5367,67.0893,26.4133,27.6305,29.094,27.9239,0.0,-1.0,8.926321504999997
-49.8804,-55.6377,-55.6376,-49.8803,-32.1173,-32.2077,-30.6491,-30.5756,1.4556246636454877,0.0045553102274838,8.924670400000004
64.3828,58.6951,58.6757,64.3593,-110.314,-110.497,-109.078,-108.599,1.207373441080011,0.0017434058176263,8.916513499999969
-50.5167,-56.1374,-56.7138,-51.0633,71.2749,70.2194,71.6437,72.7948,1.6483686076442774,0.0009409485521771,8.915669709999987
66.7774,61.2422,61.8072,67.3586,29.503,30.7329,32.202,30.9969,0.0,-1.0,8.910148199999991
-49.9883,-55.7447,-55.7434,-49.9872,-27.7059,-27.786,-26.2378,-26.1585,0.0,-1.0,8.909505500000002
-56.6305,-62.3216,-62.346,-56.651,104.049,103.612,105.307,105.48,0.7664326114200615,0.0321886138684071,8.905084400000009
64.8566,59.3287,59.928,65.4791,6.9962,8.2231,9.6607,8.5073,0.0,-1.0,8.894224460000007
-59.4352,-64.9331,-65.521,-59.9916,173.199,171.83,173.312,174.658,0.0,-1.0,8.88451594999992
-50.0571,-55.8119,-55.8104,-50.0558,-25.5221,-25.5999,-24.0575,-23.977,0.0,-1.0,8.883707315000002
-49.8022,-55.5584,-55.5595,-49.8032,-35.446,-35.5477,-33.9871,-33.9206,0.0,-1.0,8.881982054999998
62.8358,57.1356,57.1362,62.8366,-17.3238,-17.4126,-15.8698,-15.7525,0.0,-1.0,8.87557998
59.5506,53.8186,53.8014,59.5304,116.763,116.672,118.095,118.436,1.4167040382742002,0.007208411632711,8.874853200000011
64.5191,58.9767,59.5235,65.088,62.6732,63.5647,65.1352,64.1031,0.0,-1.0,8.867825819999968
67.8504,63.3793,63.4081,67.8845,96.2061,95.9524,98.0034,98.1111,0.0,-1.0,8.843394484999973
64.7649,59.239,59.8419,65.3911,4.759,5.9896,7.4218,6.2518,0.0,-1.0,8.836311239999995
62.7511,57.0517,57.0465,62.745,-44.1417,-44.1799,-42.7135,-42.5123,0.0,-1.0,8.822081009999991
-50.0034,-55.7559,-55.7546,-50.0022,-23.3565,-23.434,-21.9036,-21.8237,0.0,-1.0,8.810354045000004
-50.1981,-55.8242,-56.381,-50.725,79.0078,77.9711,79.3817,80.511,0.0,-1.0,8.805269294999949
-49.8304,-55.5832,-55.5868,-49.8336,-41.0245,-41.1531,-39.5845,-39.5341,0.0,-1.0,8.799517800000014
-49.9057,-55.5358,-56.0874,-50.4269,83.3566,82.3339,83.7442,84.8587,0.0,-1.0,8.79388290000001
64.4416,58.9002,59.4457,65.0082,59.5161,60.4257,61.9805,60.9315,0.0,-1.0,8.789740709999998
64.5826,59.0586,59.6653,65.2129,2.5173,3.7499,5.1746,3.9899,0.0,-1.0,8.766986695000007
-56.6323,-62.1814,-62.744,-57.1556,-99.6484,-101.147,-99.6061,-98.316,0.0,-1.0,8.757407020000002
63.9932,58.4524,59.006,64.5683,50.0977,51.037,52.5791,51.5052,0.0,-1.0,8.755500649999984
64.3722,58.8312,59.3773,64.9389,57.4263,58.3329,59.8802,58.8366,0.0,-1.0,8.751808080000004
63.7512,58.2097,58.7661,64.3295,48.0173,48.9656,50.5031,49.4219,0.0,-1.0,8.743649985000008
-49.5667,-55.1998,-55.7468,-50.0836,86.6014,85.596,86.9991,88.0955,0.0,-1.0,8.740936344999998
63.4751,57.9325,58.493,64.0579,44.9207,45.889,47.4196,46.3251,0.0,-1.0,8.739727935000015
-53.3588,-59.087,-59.1059,-53.3748,116.257,115.938,117.582,117.66,0.0,-1.0,8.73258559999995
64.0506,58.5097,59.0604,64.6224,52.1945,53.1215,54.6609,53.5996,1.0,346.8124295490775,8.73108895000001
64.5315,59.0099,59.6215,65.1671,0.2544,1.496,2.919,1.7108,0.0,-1.0,8.730571560000005
-53.3279,-59.0558,-59.0758,-53.345,114.039,113.706,115.349,115.441,1.9805511075290887,0.0005916828213028,8.726877250000005
64.2041,58.662,59.2121,64.7734,54.2814,55.2008,56.7408,55.6855,0.0,-1.0,8.724999779999994
-49.8899,-55.6396,-55.6377,-49.8883,-21.2285,-21.3104,-19.7922,-19.7194,0.0,-1.0,8.702670995000005
-53.1937,-58.9228,-58.9386,-53.2072,120.724,120.441,122.078,122.123,0.0,-1.0,8.700922100000007
68.0393,62.5075,62.9717,68.5301,-135.163,-134.118,-132.76,-133.548,0.0,-1.0,8.680419900000048
-53.0894,-58.8189,-58.832,-53.1007,124.091,123.84,125.472,125.487,0.0,-1.0,8.677448199999976
62.5439,56.8469,56.8433,62.5396,-40.9573,-41.0077,-39.5457,-39.3731,0.0,-1.0,8.67700804
69.8475,64.3413,64.8437,70.38,-156.933,-155.763,-154.288,-155.487,1.438859058702773,0.0289386700480543,8.676705149999961
64.3196,58.8005,59.4181,64.9617,-3.0972,-1.8506,-0.435,-1.6577,0.0,-1.0,8.673922994999991
66.5888,61.0324,61.4756,67.0555,-106.395,-105.587,-104.226,-104.752,0.0,-1.0,8.666812950000004
64.2511,58.7383,59.3682,64.9059,-9.7675,-8.499,-7.0877,-8.3361,0.0,-1.0,8.661679445
66.3652,60.8061,61.248,66.8306,-104.156,-103.37,-102.008,-102.514,0.0,-1.0,8.66047460000006
-56.4555,-62.003,-62.5642,-56.9775,-101.805,-103.289,-101.766,-100.486,0.0,-1.0,8.659340299999993
-56.9123,-62.4434,-63.0149,-57.4498,-158.119,-159.337,-157.913,-156.669,0.0,-1.0,8.655209199999899
-58.0488,-63.5434,-64.1697,-58.6522,-25.5303,-26.9522,-25.5132,-24.138,1.4526672672525431,0.0001930912798885,8.654538150000004
-53.0344,-58.7637,-58.7748,-53.0439,126.342,126.114,127.733,127.741,0.9567068993071108,0.0052443123120166,8.647936300000001
68.4575,62.9294,63.3988,68.9537,-138.592,-137.518,-136.148,-137.01,0.0,-1.0,8.646604400000072
64.2013,58.6842,59.3053,64.8469,-5.3252,-4.0764,-2.6669,-3.895,0.0,-1.0,8.635219905000007
-49.0134,-54.6533,-55.1822,-49.5105,97.428,96.4717,97.8628,98.9076,0.0,-1.0,8.631334680000005
64.2908,58.6101,58.5927,64.2698,-114.711,-114.87,-113.495,-113.049,0.0,-1.0,8.629217649999982
63.2508,57.7413,58.3846,63.9203,-16.2884,-15.029,-13.6386,-14.8504,0.0,-1.0,8.62110875999999
63.4973,57.9848,58.6239,64.1621,-14.1013,-12.8459,-11.4504,-12.6701,0.0,-1.0,8.616074144999995
62.3877,56.6914,56.6924,62.3889,-23.828,-23.9233,-22.4099,-22.3167,0.0,-1.0,8.614846865
67.6426,62.1078,62.5631,68.1236,-131.766,-130.76,-129.426,-130.143,0.0,-1.0,8.605511749999984
-52.9744,-58.7031,-58.7122,-52.9822,128.6,128.394,129.988,130.008,0.0,-1.0,8.600709200000027
62.4337,56.7384,56.7375,62.4327,-34.5907,-34.667,-33.1815,-33.0579,0.0,-1.0,8.595081490000013
63.6706,58.1576,58.7918,64.3301,-11.9562,-10.7017,-9.3059,-10.5374,0.3993234366420601,0.0028809764546622,8.580281795000005
66.0498,60.4887,60.9274,66.5118,-101.915,-101.159,-99.8064,-100.289,0.0,-1.0,8.578398330000036
62.8132,57.3048,57.9579,63.4941,-21.7238,-20.466,-19.0847,-20.2974,0.0,-1.0,8.576392605000004
63.1423,57.5822,58.0923,63.6779,94.0095,94.7473,96.2747,95.4062,0.0,-1.0,8.567712319999984
-49.3979,-55.1448,-55.1515,-49.4038,-46.5905,-46.7443,-45.194,-45.1626,0.0,-1.0,8.558887810000002
62.3279,56.6329,56.6337,62.3288,-28.1467,-28.2383,-26.7375,-26.6419,0.0,-1.0,8.558441579999997
68.5935,63.0683,63.5391,69.0913,-140.873,-139.788,-138.422,-139.328,0.0,-1.0,8.543698500000005
-56.1657,-61.7064,-62.2828,-56.7007,-121.868,-123.273,-121.764,-120.565,0.0,-1.0,8.542849799999994
62.5177,57.0119,57.6712,63.2058,-26.0609,-24.8022,-23.4297,-24.642,0.8552384820016932,0.0029948732990498,8.536899490000007
64.2247,58.5462,58.5298,64.2049,-116.9,-117.048,-115.688,-115.256,0.0,-1.0,8.53180260000001
65.8508,60.288,60.7232,66.309,-99.6992,-98.964,-97.6189,-98.0851,0.0,-1.0,8.516066970000033
59.739,54.0382,54.0582,59.7623,-75.352,-75.563,-74.0056,-73.9242,0.0,-1.0,8.508311640000016
-56.0622,-61.6022,-62.1777,-56.5959,-123.968,-125.359,-123.858,-122.67,0.0,-1.0,8.497636249999983
69.6432,64.1348,64.6283,70.166,-154.637,-153.48,-152.049,-153.212,1.1864605047306869,0.0020593810483447,8.47636939999998
-52.7851,-58.5113,-58.5174,-52.7904,131.989,131.82,133.365,133.402,0.0,-1.0,8.470228499999997
-49.2606,-55.0049,-55.0135,-49.2682,-48.8333,-49.0026,-47.4551,-47.4336,0.0,-1.0,8.466310020000009
67.804,62.3136,62.8831,68.4064,169.226,170.51,171.901,170.636,0.0,-1.0,8.459136700000053
67.3794,61.8433,62.2921,67.8533,-129.531,-128.568,-127.253,-127.935,0.0,-1.0,8.45552045000005
65.6421,60.0779,60.5098,66.0966,-97.5178,-96.7958,-95.4593,-95.917,0.0,-1.0,8.449879594999977
-63.1078,-69.2165,-68.5921,-63.7203,-29.8167,-31.3721,-29.8263,-28.2847,0.0,-1.0,8.439732150000006
62.7472,57.202,57.7603,63.3274,39.8743,40.8682,42.3149,41.2519,0.0,-1.0,8.431562385000003
-56.0033,-61.5474,-62.1075,-56.5246,-111.324,-112.735,-111.252,-110.038,0.0,-1.0,8.412334500000014
-55.9621,-61.5079,-62.0641,-56.4797,-107.103,-108.528,-107.047,-105.818,0.0,-1.0,8.408999600000023
68.7799,63.2588,63.7323,69.2809,-144.296,-143.195,-141.832,-142.803,1.1787991246529557,0.0009976352070201,8.408556799999987
-55.8258,-61.366,-61.9397,-56.3592,-126.063,-127.432,-125.949,-124.775,0.0,-1.0,8.407703750000001
61.9746,56.427,56.9852,62.5557,42.9688,43.9185,45.3749,44.3318,0.0,-1.0,8.404192044999988
-49.1553,-54.8975,-54.908,-49.1645,-51.0823,-51.2684,-49.7194,-49.7084,1.1208475228633976,0.0008467849699518,8.393858850000003
59.6637,53.1623,53.5899,59.6921,-138.113,-138.84,-137.787,-136.428,0.0,-1.0,8.389360199999995
-54.3669,-60.0602,-60.0825,-54.3862,106.343,105.967,107.553,107.701,0.8850882608844833,0.0093351581046709,8.388195199999968
-58.7183,-64.212,-64.7917,-59.2681,166.671,165.358,166.745,168.058,1.8099433611988456,0.0001610879733567,8.382014300000005
-55.8412,-61.3866,-61.9429,-56.3585,-109.213,-110.621,-109.146,-107.933,0.0,-1.0,8.369126149999948
-56.4248,-61.9546,-62.5194,-56.9567,-161.316,-162.499,-161.128,-159.907,0.0,-1.0,8.368404199999993
59.5212,53.0264,53.4546,59.5587,-135.889,-136.605,-135.551,-134.214,0.0,-1.0,8.356579000000046
68.9859,63.4676,63.9437,69.4902,-146.592,-145.473,-144.107,-145.128,0.0,-1.0,8.352860000000115
59.5451,53.8366,53.8189,59.5244,-65.0614,-65.1827,-63.8321,-63.4886,0.0,-1.0,8.346383980000024
-49.1773,-54.9169,-54.9298,-49.1886,-54.4439,-54.6528,-53.1025,-53.0885,0.0,-1.0,8.341288684999984
67.5928,62.1192,62.6823,68.1883,171.487,172.751,174.127,172.885,0.0,-1.0,8.34021550000001
65.199,59.6321,60.0594,65.6481,-93.183,-92.4788,-91.1571,-91.6074,0.0,-1.0,8.333230920000041
62.3133,56.819,57.4904,63.0136,-38.098,-36.8218,-35.4763,-36.7375,0.0,-1.0,8.323476644999996
59.4247,53.7258,53.705,59.4004,99.929,99.7653,101.112,101.502,0.0,-1.0,8.323227394999979
69.4014,63.8906,64.3776,69.9172,-152.346,-151.194,-149.8,-150.938,0.0,-1.0,8.31490819999997
69.1912,63.6751,64.1543,69.6994,-148.896,-147.758,-146.387,-147.459,0.0,-1.0,8.310500899999969
67.0985,61.5613,62.004,67.5661,-127.323,-126.398,-125.102,-125.754,0.0,-1.0,8.30875939999995
62.5868,57.0415,57.5972,63.1639,37.8474,38.8507,40.2655,39.2135,0.0,-1.0,8.307401160000005
61.8911,56.328,56.8373,62.4259,91.9079,92.6256,94.1009,93.2659,0.0,-1.0,8.30432141999998
-49.1557,-54.8939,-54.9085,-49.1684,-56.692,-56.9172,-55.3737,-55.3424,0.0,-1.0,8.303718045000009
-51.1692,-56.8912,-56.9161,-51.1909,76.1569,75.801,77.3512,77.504,1.6752581359950445,0.0036462045950069,8.297419495000046
-51.1902,-56.9119,-56.9355,-51.2107,72.96,72.6176,74.1664,74.3048,0.0,-1.0,8.28569892000002
61.7518,56.1895,56.7017,62.2895,89.7283,90.4482,91.9184,91.0827,0.0,-1.0,8.281949225000005
64.8625,59.2927,59.716,65.3082,-89.9262,-89.2343,-87.9192,-88.3628,0.0,-1.0,8.279141624999996
-55.5048,-61.0442,-61.6143,-56.0351,-129.203,-130.538,-129.082,-127.927,0.0,-1.0,8.279002800000033
67.3186,61.8218,62.3776,67.9063,174.852,176.086,177.45,176.237,0.0,-1.0,8.276810999999908
61.5746,56.0125,56.5277,62.1153,87.5636,88.2891,89.7544,88.9149,0.0,-1.0,8.264182130000018
