V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Al/Si,Al/Si_uncer,polygon_area
-77.8764,-83.522,-83.6442,-78.0361,-81.1314,-84.3947,-80.5119,-75.5138,1.6919786301947364,0.0382497467268658,27.31088503499997
82.1564,76.4842,76.6859,82.3394,80.5841,80.1446,83.6619,86.736,0.0,-1.0,27.039694130000008
-76.8579,-82.5663,-82.5666,-77.3588,113.907,111.554,114.871,120.115,0.0,-1.0,26.946105349999947
82.0988,76.4279,76.6405,82.2978,74.5077,74.3792,77.8677,80.5927,0.0,-1.0,26.819005524999973
-76.2227,-81.8352,-82.2282,-76.595,137.098,134.367,138.619,141.923,0.0,-1.0,26.673951099999993
-77.0488,-82.6958,-82.8817,-77.2171,164.851,162.349,167.427,169.046,0.3757951278523729,0.0066278048131486,26.58803124999998
81.8573,76.1839,76.4095,82.0751,69.4915,69.6893,73.1611,75.4772,0.0,-1.0,26.574834570000014
82.6673,77.0851,77.3997,83.0553,-84.9313,-86.0477,-80.577,-80.9486,1.0,0.0153898320139128,26.42803051000002
-78.1534,-83.7123,-84.0432,-78.4345,36.0132,30.783,36.5728,39.1663,0.0,-1.0,26.164708609999977
82.8924,77.2926,77.6319,83.2307,-68.3917,-67.7763,-64.4591,-62.3407,0.0,-1.0,25.973072929999994
-75.8603,-81.4838,-81.9129,-76.2872,77.4282,73.9405,77.5354,82.3638,0.0,-1.0,25.769970549999965
82.4473,76.8594,77.1642,82.821,-80.3566,-81.4011,-76.1061,-76.4809,0.0,-1.0,25.666844710000014
84.099,78.5065,78.8268,84.4528,-19.3352,-17.7251,-13.8719,-14.2749,1.9802262532940824,0.001307004862559,25.338282614999983
-76.1602,-81.8254,-81.8087,-76.6984,-172.151,-176.22,-173.283,-166.273,0.0,-1.0,25.190932750000062
-76.326,-81.8289,-82.4272,-76.8537,-134.372,-140.235,-135.329,-131.279,1.2301318448399186,0.0022234614335792,24.940540400000096
-76.0285,-81.6926,-81.8589,-76.1807,-177.429,-179.427,-174.823,-173.416,0.0,-1.0,24.705272900000004
-74.9469,-80.5649,-80.9643,-75.3194,152.298,149.632,153.924,156.41,0.0,-1.0,24.657560099999966
-70.6725,-76.8401,-76.8418,-71.0466,71.6457,67.24,72.3404,74.5703,0.0,-1.0,24.623782120000044
-76.0501,-81.6622,-82.0378,-76.4119,132.679,130.164,133.861,137.333,0.0,-1.0,24.565837950000013
81.734,76.1421,76.4669,82.1261,-90.0855,-90.9307,-85.9277,-86.3281,0.0,-1.0,24.561314829999958
-75.0313,-80.6635,-81.0793,-75.4452,89.4286,86.1763,89.612,94.028,1.0,0.0095313847038412,24.22205891000001
83.019,77.4188,77.7812,83.4179,167.921,169.128,173.46,171.946,0.0,-1.0,23.994567650000086
-76.0851,-81.6855,-82.0079,-76.3811,13.6501,11.1066,15.3003,17.6824,0.0,-1.0,23.850234560000033
81.2561,75.5701,75.7629,81.4682,-14.5758,-14.2596,-10.1774,-10.2998,0.0,-1.0,23.8470882
-74.869,-80.4656,-80.9752,-75.3568,44.5607,41.6194,45.1239,48.9138,0.0,-1.0,23.709170720000017
-76.5571,-82.2457,-82.281,-77.0511,68.2755,66.0622,68.9095,73.7599,0.0,-1.0,23.677120714999994
80.6665,74.9699,75.1749,80.8886,142.65,143.332,147.023,147.236,0.0,-1.0,23.660840749999974
80.715,75.0241,75.2453,80.9586,-34.0043,-33.5286,-29.5278,-29.7736,0.0,-1.0,23.552256375000006
-77.3928,-82.9384,-83.2724,-77.672,48.0232,42.5682,47.6499,50.9134,0.0,-1.0,23.55024540000006
80.5603,74.8632,75.0686,80.7849,146.66,147.245,151.029,151.099,0.0,-1.0,23.518459549999918
-74.8427,-80.4469,-80.8399,-75.202,-25.9339,-28.6758,-24.4728,-22.1952,1.1477963545455685,0.0021123928375041,23.264388855000025
76.7442,71.0237,70.8361,76.6182,52.959,50.5567,53.7676,57.6268,0.0,-1.0,23.14728525500002
-76.1238,-81.7738,-81.9473,-76.2916,-44.4662,-45.7694,-42.1329,-40.0257,0.0,-1.0,23.12002710499997
-76.0763,-81.653,-81.9729,-76.3431,101.341,96.3519,101.18,104.306,0.0,-1.0,23.023626079999993
-74.3069,-79.9907,-80.1529,-74.4498,-147.085,-149.141,-144.523,-143.741,0.0,-1.0,22.882092899999986
81.5811,75.947,76.2653,81.9317,24.5749,25.8632,29.4171,28.9216,1.3117751459823492,3.658585750673447e-05,22.618478530000036
80.9559,75.2728,75.4217,81.1209,-174.312,-174.134,-170.332,-170.186,0.0,-1.0,22.562229799999997
80.1442,74.4592,74.6418,80.3232,120.251,120.535,123.621,125.115,0.0,-1.0,22.481335999999963
-75.3967,-80.9956,-81.3276,-75.7011,9.1708,6.6737,10.7136,12.8622,0.0,-1.0,22.435864625000022
-74.8291,-79.9495,-80.2564,-74.3932,-153.965,-157.928,-155.142,-148.561,0.0,-1.0,22.148877000000002
-74.2019,-79.7977,-80.1996,-74.57,-31.4345,-34.0903,-30.0634,-27.9358,0.0,-1.0,22.040272060000028
80.0536,74.3615,74.5491,80.2593,159.578,160.029,163.639,163.662,0.0,-1.0,21.97440715000004
82.5749,77.0425,77.5799,83.1674,-168.589,-166.248,-162.473,-165.026,0.0,-1.0,21.781889199999895
81.1497,75.5682,76.0241,81.632,-138.567,-136.553,-133.56,-134.012,1.1212592269016992,0.0013856816942261,21.692798099999997
80.2297,74.5679,74.8131,80.5071,-52.2338,-52.1175,-47.9304,-48.842,0.0,-1.0,21.650413289999992
80.7279,75.1377,75.5769,81.1878,-131.239,-129.491,-126.572,-126.571,0.0,-1.0,21.638368350000064
80.1702,74.5656,74.8974,80.5572,-99.1586,-99.6407,-95.3359,-95.7938,1.499483617309162,0.0029997407008686,21.594011819999974
81.5141,75.9393,76.3999,82.0041,-142.213,-140.111,-137.074,-137.765,0.0,-1.0,21.58246019999993
-73.9951,-79.1581,-79.6598,-73.6877,-107.297,-110.534,-107.818,-102.427,0.0,-1.0,21.53682225000004
81.3475,75.8439,76.3724,81.9396,60.9971,61.6878,66.0007,64.1863,1.124340027960014,9.564108430527796e-05,21.465365934999955
80.1522,74.4635,74.6208,80.3212,5.8329,6.153,9.6702,9.8242,0.0,-1.0,21.392313944999998
76.461,70.7382,70.5968,76.3948,9.2209,7.7111,10.7108,13.5406,0.0,-1.0,21.30656111999999
-75.3099,-80.9604,-81.1155,-75.4825,-83.8762,-86.1163,-82.9533,-79.6708,0.0,-1.0,21.23777435499998
-73.2251,-78.8432,-79.3394,-73.7048,59.2641,56.6623,59.7362,63.2051,0.0,-1.0,21.21524033999999
-75.5666,-81.1971,-81.2828,-76.1066,34.1102,30.7684,33.0175,39.1367,1.5014573874676067,0.0015226645165311,21.136243554999993
-73.139,-78.8479,-78.9513,-73.241,38.483,37.8389,41.158,42.4438,0.0,-1.0,20.881758885000025
81.6721,76.0597,76.377,82.0169,-1.8124,-0.3761,2.7715,2.352,1.1016974314360766,0.0006960165143681,20.876385695000003
-71.0218,-76.878,-76.8912,-71.1603,-57.3919,-59.6805,-55.4094,-54.4998,0.0,-1.0,20.871470414999997
82.3128,76.7726,77.2867,82.8762,-161.66,-159.379,-155.868,-158.122,1.0,0.0057387163476837,20.834929449999947
-73.2191,-78.8307,-79.3287,-73.6997,53.7242,51.177,54.1922,57.5951,0.0,-1.0,20.806665879999997
-74.3074,-79.9639,-80.1443,-74.4732,170.467,168.74,172.655,173.773,0.0,-1.0,20.695384649999916
-74.9128,-80.5646,-80.7279,-75.0916,-88.3234,-90.4853,-87.3918,-84.2494,0.0,-1.0,20.680514445000014
80.605,74.9309,75.0258,80.7018,-144.774,-144.327,-141.411,-140.417,0.0,-1.0,20.611104350000012
-72.7992,-78.4965,-78.6375,-72.9288,24.5012,23.2782,26.9723,27.9153,0.0,-1.0,20.41556220000001
80.539,74.8675,74.9721,80.6498,-149.56,-149.262,-146.163,-145.495,0.0,-1.0,20.306492699999957
79.363,73.0434,73.5789,78.852,16.0188,11.0088,15.0028,18.9889,0.0,-1.0,20.128079404999987
80.3551,74.6862,74.8208,80.5049,30.8005,30.6411,34.4119,34.1113,0.0,-1.0,20.109390519999998
80.2805,74.6094,74.7291,80.4118,-156.633,-156.505,-153.169,-152.918,0.0,-1.0,20.00619269999998
78.7156,73.0394,73.2411,78.9137,89.3293,89.2437,92.0713,93.5994,1.0,0.063790829419061,19.97630512499996
78.7771,73.0855,73.2821,78.9901,-17.404,-16.9958,-13.6266,-13.8333,0.0,-1.0,19.840986770000008
-71.9177,-77.1016,-77.8085,-71.8675,-129.643,-133.763,-130.458,-126.314,0.0,-1.0,19.807388850000038
-75.4166,-80.594,-80.8369,-74.987,110.451,107.709,109.945,115.508,0.0,-1.0,19.71788884999997
-73.9201,-79.5117,-79.8625,-74.2405,-4.0269,-6.4728,-2.7133,-1.0025,0.0,-1.0,19.715479519999985
78.4382,72.7439,72.9455,78.6532,135.88,136.621,139.597,139.772,0.0,-1.0,19.63618289999999
-73.5166,-79.0362,-79.5995,-74.0224,-112.303,-116.755,-113.089,-109.747,0.0,-1.0,19.34405820000002
-75.8818,-81.1149,-81.2963,-75.4815,81.6802,79.182,81.3706,86.6361,0.0,-1.0,19.308061904999995
-73.4037,-78.9802,-79.3957,-73.7826,-46.1956,-48.994,-45.2974,-43.344,0.0,-1.0,19.261642159999994
78.1044,72.4219,72.616,78.2962,102.785,102.83,105.577,106.845,0.0,-1.0,19.21848580000001
78.0534,72.3856,72.6416,78.3202,55.8951,56.5993,59.3152,59.935,0.5895856476003662,0.0046694857005523,19.174533360000005
-71.9238,-77.6121,-77.7648,-72.0627,-149.692,-151.077,-147.457,-146.732,0.8286329754285796,0.0162893167309577,18.89102700000001
77.5819,71.8829,72.0822,77.7993,152.203,152.664,155.806,155.629,0.0,-1.0,18.811699850000032
78.283,72.6347,72.896,78.5781,-62.4583,-62.503,-58.8519,-59.5294,0.0,-1.0,18.726530480000015
78.6016,72.9914,73.409,79.0341,-107.504,-106.451,-103.809,-103.574,0.0,-1.0,18.63344335
-74.198,-79.402,-79.7562,-73.8706,126.971,124.032,126.378,131.31,0.0,-1.0,18.586229700000054
77.9233,72.242,72.4761,78.1807,-45.8626,-45.5044,-42.1155,-42.7729,0.0,-1.0,18.56596478499999
-74.0221,-79.2164,-79.5531,-73.686,-162.794,-166.419,-164.053,-158.458,0.0,-1.0,18.534758700000104
78.5025,72.8192,72.964,78.6624,-170.892,-170.738,-167.519,-167.605,0.0,-1.0,18.530617050000014
-72.6561,-78.1865,-78.7534,-73.1682,-117.228,-121.194,-117.704,-114.751,0.0,-1.0,18.44809655000001
-73.5493,-79.1134,-79.5324,-73.9298,-51.9963,-55.0154,-51.3978,-49.369,0.0,-1.0,18.442680219999986
77.001,71.3576,71.7183,77.3974,-132.689,-132.272,-128.762,-129.788,0.0,-1.0,18.420260699999933
77.6275,71.9537,72.1619,77.835,83.6469,83.6689,86.2999,87.5032,1.355211841068335,1.1083977429087124e-05,18.279919489999994
-71.2823,-76.9036,-77.3012,-71.6592,140.886,139.136,142.167,144.086,1.028383972477832,0.0001166035571024,18.255815700000035
76.768,71.1233,71.4731,77.1549,-120.958,-120.693,-117.229,-118.083,0.0,-1.0,18.15576269999999
77.4736,71.8427,72.1592,77.8322,-92.6657,-92.8159,-89.3032,-89.7925,0.0,-1.0,18.103625355
77.9864,72.3715,72.7882,78.4177,-104.107,-103.142,-100.559,-100.334,1.1034500513632697,0.0005245711794003,18.024231599999986
77.3599,71.6782,71.8642,77.5457,113.075,113.214,115.821,116.841,0.0,-1.0,18.02252944999996
