V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Al/Si,Al/Si_uncer,polygon_area
81.6108,76.1499,76.7097,82.1851,137.849,140.385,142.919,140.461,0.0,-1.0,15.485473800000126
74.7981,69.0852,69.0786,74.7889,31.7511,31.575,34.0699,34.6767,0.0,-1.0,15.482956354999995
74.3103,68.646,68.2511,73.8773,50.0779,48.6291,50.8655,53.0382,0.0,-1.0,15.417895300000012
77.0024,71.3477,70.8438,76.3776,-112.547,-115.053,-112.975,-109.715,0.0,-1.0,15.360904799999968
69.5719,63.906,64.1351,69.4814,-82.1155,-84.3466,-82.0669,-78.7678,0.0,-1.0,15.300892139999998
-70.3649,-75.9369,-75.3388,-69.7565,-97.3086,-96.6324,-93.6132,-95.0721,0.0,-1.0,15.299913164999955
-72.9494,-78.4834,-77.9014,-72.4053,44.3864,46.3149,48.6278,47.2601,0.0,-1.0,15.230141870000008
-70.2479,-75.8347,-75.2322,-69.6752,-89.6003,-88.9504,-85.9424,-87.3725,0.0,-1.0,15.197781009999986
-72.3812,-77.9936,-77.6175,-72.0308,-128.016,-127.001,-124.626,-125.075,0.0,-1.0,15.149502899999966
72.3168,66.6151,66.2943,71.9726,-171.15,-172.236,-169.759,-168.457,0.0,-1.0,15.10565500000003
-74.4124,-79.9221,-79.3441,-73.8713,-54.3945,-52.9813,-50.0806,-52.1667,0.0,-1.0,15.059954469999994
-70.1167,-75.6874,-75.0862,-69.5116,-93.9705,-93.2782,-90.3145,-91.7636,0.0,-1.0,15.052764750000021
-71.1221,-76.2212,-76.9164,-70.722,108.765,105.751,107.999,111.673,0.0,-1.0,15.050728699999954
72.962,67.278,66.9412,72.5999,22.8358,21.5594,24.114,25.4264,0.0,-1.0,15.042443090000024
77.3585,71.874,71.3067,76.7733,139.243,136.811,139.256,141.757,0.0,-1.0,14.997946850000005
-72.8467,-78.3897,-77.8156,-72.3089,39.6754,41.5572,43.8925,42.4092,0.0,-1.0,14.938422240000001
71.2776,65.5686,65.1851,70.8737,-121.619,-123.215,-120.533,-119.274,0.0,-1.0,14.885940550000004
-70.985,-75.7805,-76.5003,-70.2874,97.0192,94.0585,96.5678,99.8859,0.0,-1.0,14.830136940000042
-62.6108,-68.5024,-68.7175,-62.2022,176.383,173.058,176.054,178.242,0.0,-1.0,14.792183499999979
-71.1826,-75.9795,-76.6953,-70.484,100.255,97.2288,99.6478,103.164,0.0,-1.0,14.691054720000034
-69.9196,-75.4987,-74.8925,-69.3422,-82.7694,-82.0203,-79.1378,-80.6127,0.0,-1.0,14.678899720000011
76.1742,70.5284,70.0203,75.5507,-110.474,-112.873,-110.869,-107.791,0.0,-1.0,14.645155650000017
76.3825,70.8057,70.2562,75.7375,-96.6159,-99.4402,-97.4408,-93.996,0.0,-1.0,14.642280319999994
74.834,69.1375,69.1475,74.8478,16.545,16.1115,18.838,18.957,0.0,-1.0,14.63732682500002
78.6772,73.8067,73.2061,79.3641,-88.3306,-91.6897,-89.3204,-85.3367,0.0,-1.0,14.62859189
75.6008,70.0485,69.4753,75.0607,76.2628,73.367,75.9947,78.3527,1.0,0.0218953174554604,14.59806726499998
71.3652,65.6629,65.3361,71.0143,-166.689,-167.71,-165.356,-164.074,0.0,-1.0,14.52761189999999
-69.9038,-75.4787,-74.8723,-69.3255,-79.4035,-78.6285,-75.7823,-77.2706,0.0,-1.0,14.514346994999956
72.2542,66.6251,66.1396,71.7344,-19.1991,-20.7597,-18.425,-16.6745,0.0,-1.0,14.46723652499999
-71.4235,-76.2292,-76.9325,-70.7316,105.576,102.532,104.848,108.506,0.0,-1.0,14.454256600000024
-70.4347,-75.9145,-76.5492,-71.0699,121.678,119.16,121.194,124.267,0.0,-1.0,14.44098254999999
-71.7859,-77.4213,-77.0995,-71.4793,-151.823,-150.976,-148.483,-149.321,0.0,-1.0,14.320144000000033
-71.3926,-77.0448,-76.7423,-71.1144,10.8605,11.5935,14.0678,13.3729,0.0,-1.0,14.269914049999983
73.2676,67.6748,67.1696,72.7331,-178.103,-179.835,-177.501,-175.666,0.0,-1.0,14.233829300000039
-74.1274,-79.6321,-79.0348,-73.5704,-49.5454,-47.8262,-45.2341,-47.3526,0.0,-1.0,14.228975924999979
69.7297,64.0156,63.669,69.358,-157.059,-158.074,-155.761,-154.551,0.0,-1.0,14.143140650000072
-71.946,-77.564,-77.2871,-71.6808,52.1713,51.9085,54.8714,54.2285,0.0,-1.0,14.138290159999979
72.9096,67.3265,66.6925,72.3031,82.0957,79.5203,81.9794,84.1479,0.0,-1.0,14.095736690000018
72.864,67.2158,66.797,72.4065,69.3973,67.8311,69.8794,72.049,0.0,-1.0,14.046217885000022
-71.1249,-76.7645,-76.4472,-70.8217,-155.25,-154.531,-152.011,-152.889,0.0,-1.0,13.993972899999987
73.1311,67.5433,66.9677,72.5349,89.6699,87.1382,89.5865,91.7387,0.0,-1.0,13.96921113000002
-69.9951,-75.6403,-74.9927,-69.4616,67.7299,69.1789,71.3582,70.281,0.0,-1.0,13.963016084999996
-70.2275,-75.8788,-75.5632,-69.9252,-162.024,-161.468,-158.854,-159.787,0.0,-1.0,13.9211118499999
72.8248,67.2463,66.6212,72.2201,85.4026,82.8529,85.2787,87.4318,0.0,-1.0,13.894705109999943
-70.434,-76.0814,-75.7658,-70.1318,-159.783,-159.187,-156.608,-157.525,0.0,-1.0,13.875715799999972
72.9082,67.3217,66.7446,72.3103,91.9131,89.4179,91.8299,93.9554,0.0,-1.0,13.776141739999943
-66.1611,-71.8845,-71.8797,-66.1573,-151.055,-151.281,-148.852,-148.671,0.0,-1.0,13.771283800000036
